generation,avg_best_fitness,avg_population_fitness
641,0.09998859,0.30978661
642,0.09998859,0.30487378
643,0.09998859,0.30995729
644,0.09998859,0.31520964
645,0.09998859,0.30814114
646,0.09998859,0.30905615
647,0.09998859,0.30860415
648,0.09998859,0.30475468
649,0.09998859,0.31403552
650,0.09998859,0.30676174
651,0.09998859,0.30922601
652,0.09998859,0.31357525
653,0.09998859,0.31365969
654,0.09998859,0.30922779
655,0.09998859,0.30983643
656,0.09998859,0.32192450
657,0.09998859,0.31467278
658,0.09998859,0.32056307
659,0.09860765,0.30612259
660,0.09860765,0.31138450
661,0.09860765,0.31944473
662,0.09860765,0.31431255
663,0.09860765,0.31862399
664,0.09860765,0.31414913
665,0.09733960,0.30771256
666,0.09733960,0.31692400
667,0.09733960,0.31343408
668,0.09733960,0.31828779
669,0.09733960,0.30762646
670,0.09733960,0.30899506
671,0.09733960,0.30801299
672,0.09733960,0.31673784
673,0.09733960,0.31620307
674,0.09733960,0.31375067
675,0.09733960,0.31229226
676,0.09733960,0.30453943
677,0.09733960,0.30401104
678,0.09733960,0.30897742
679,0.09733960,0.31663752
680,0.09733960,0.31029417
681,0.09733960,0.31670213
682,0.09733960,0.30890564
683,0.09733960,0.30919617
684,0.09733960,0.31073966
685,0.09733960,0.31297309
686,0.09733960,0.31556147
687,0.09733960,0.31358317
688,0.09733960,0.30661078
689,0.09733960,0.31031577
690,0.09733960,0.31265379
691,0.09733960,0.30891516
692,0.09733960,0.30617936
693,0.09733960,0.30910551
694,0.09733960,0.30619146
695,0.09733960,0.30182654
696,0.09733960,0.30537404
697,0.09733960,0.31073250
698,0.09733960,0.30675564
699,0.09733960,0.30766142
700,0.09733960,0.31011494
701,0.09733960,0.30323910
702,0.09733960,0.30083278
703,0.09733960,0.31081982
704,0.09733960,0.30687120
705,0.09733960,0.30011834
706,0.09733960,0.30775128
707,0.09733960,0.31087283
708,0.09733960,0.30924569
709,0.09733960,0.30514532
710,0.09733960,0.31089512
711,0.09733960,0.30635001
712,0.09733960,0.31127850
713,0.09733960,0.31674285
714,0.09733960,0.31612248
715,0.09733960,0.31812459
716,0.09733960,0.30871694
717,0.09733960,0.31127332
718,0.09733960,0.31831438
719,0.09733960,0.30945782
720,0.09733960,0.31373979
721,0.09733960,0.31564997
722,0.09733960,0.31001111
723,0.09733960,0.31531530
724,0.09733960,0.30702246
725,0.09733960,0.30899142
726,0.09733960,0.30560702
727,0.09733960,0.30706584
728,0.09733960,0.30381019
729,0.09733960,0.30768321
730,0.09733960,0.30060002
731,0.09733960,0.30232775
732,0.09733960,0.31105753
733,0.09733960,0.31231438
734,0.09733960,0.31116096
735,0.09733960,0.32591990
736,0.09733960,0.31731857
737,0.09733960,0.31634671
738,0.09733960,0.31615609
739,0.09733960,0.31192459
740,0.09733960,0.31302206
741,0.09733960,0.31326180
742,0.09733960,0.31123550
743,0.09733960,0.31286875
744,0.09733960,0.31281412
745,0.09733960,0.30814517
746,0.09733960,0.31075238
747,0.09733960,0.31348717
748,0.09733960,0.31117447
749,0.09733960,0.31571538
750,0.09733960,0.31326977
751,0.09733960,0.31534233
752,0.09733960,0.31448364
753,0.09733960,0.31260072
754,0.09733960,0.31497975
755,0.09733960,0.31750193
756,0.09733960,0.32028026
757,0.09733960,0.32174595
758,0.09733960,0.31692214
759,0.09733960,0.31456529
760,0.09733960,0.31901710
761,0.09733960,0.31345970
762,0.09733960,0.31737150
763,0.09733960,0.31111282
764,0.09733960,0.30948225
765,0.09733960,0.31364507
766,0.09733960,0.31434701
767,0.09733960,0.30618755
768,0.09733960,0.31324415
769,0.09733960,0.31832124
770,0.09733960,0.32076533
771,0.09733960,0.31915847
772,0.09733960,0.31286779
773,0.09733960,0.30867168
774,0.09733960,0.30552581
775,0.09733960,0.30259893
776,0.09733960,0.30906910
777,0.09733960,0.30804602
778,0.09733960,0.30282452
779,0.09733960,0.31027805
780,0.09733960,0.29947759
781,0.09733960,0.31055082
782,0.09733960,0.31218197
783,0.09733960,0.30753171
784,0.09733960,0.30922206
785,0.09733960,0.31304660
786,0.09733960,0.31155819
787,0.09733960,0.31532255
788,0.09733960,0.31059107
789,0.09733960,0.31132342
790,0.09733960,0.30679336
791,0.09733960,0.30711689
792,0.09733960,0.31374988
793,0.09733960,0.31924409
794,0.09733960,0.31699887
795,0.09733960,0.30916598
796,0.09733960,0.32015924
797,0.09733960,0.31407653
798,0.09733960,0.31203356
799,0.09733960,0.31603006
800,0.09733960,0.31033800
801,0.09733960,0.31574681
802,0.09733960,0.31749336
803,0.09733960,0.31592365
804,0.09733960,0.31842237
805,0.09733960,0.31189473
806,0.09733960,0.32246383
807,0.09733960,0.31065767
808,0.09733960,0.31371518
809,0.09517954,0.31186799
810,0.09517954,0.31144963
811,0.09517954,0.30850098
812,0.09517954,0.31167147
813,0.09517954,0.31071195
814,0.09517954,0.30544884
815,0.09517954,0.30951964
816,0.09517954,0.31217869
817,0.09517954,0.31141620
818,0.09517954,0.30741731
819,0.09517954,0.31123046
820,0.09517954,0.30716941
821,0.09517954,0.30262852
822,0.09517954,0.31213966
823,0.09517954,0.31396586
824,0.09517954,0.30670041
825,0.09517954,0.30712928
826,0.09517954,0.30799799
827,0.09517954,0.30277825
828,0.09517954,0.29839076
829,0.09517954,0.30696296
830,0.09517954,0.30564053
831,0.09517954,0.30660177
832,0.09517954,0.30928175
833,0.09517954,0.31342837
834,0.09517954,0.31563004
835,0.09517954,0.30983504
836,0.09517954,0.31150477
837,0.09517954,0.31072013
838,0.09517954,0.31198022
839,0.09517954,0.31984360
840,0.09517954,0.30919137
841,0.09517954,0.31578552
842,0.09517954,0.31219643
843,0.09517954,0.31773645
844,0.09517954,0.31169162
845,0.09517954,0.31358298
846,0.09517954,0.30170535
847,0.09517954,0.30655930
848,0.09517954,0.30239261
849,0.09517954,0.30417614
850,0.09517954,0.30447168
851,0.09418158,0.31104764
852,0.09418158,0.30371723
853,0.09418158,0.31001568
854,0.09418158,0.30327524
855,0.09418158,0.30590777
856,0.09418158,0.31417911
857,0.09418158,0.31484775
858,0.09418158,0.31598248
859,0.09418158,0.31793297
860,0.09418158,0.31925814
861,0.09418158,0.31834161
862,0.09418158,0.31441282
863,0.09418158,0.31024321
864,0.09418158,0.30666281
865,0.09418158,0.30689204
866,0.09406741,0.30653165
867,0.09406741,0.30773261
868,0.09406741,0.30894136
869,0.09406741,0.30157434
870,0.09406741,0.30879914
871,0.09406741,0.31090031
872,0.09406741,0.31014935
873,0.09406741,0.31211076
874,0.09406741,0.31306082
875,0.09406741,0.31107667
876,0.09406741,0.31442763
877,0.09406741,0.31563094
878,0.09406741,0.31216843
879,0.09406741,0.31813192
880,0.09406741,0.32413020
881,0.09406741,0.31773987
882,0.09406741,0.31569614
883,0.09406741,0.31572522
884,0.09406741,0.31060783
885,0.09406741,0.30753656
886,0.09406741,0.31995850
887,0.09406741,0.31610654
888,0.09406741,0.32426393
889,0.09406741,0.31850368
890,0.09406741,0.31725737
891,0.09406741,0.31909504
892,0.09406741,0.31219142
893,0.09406741,0.30974696
894,0.09406741,0.31715018
895,0.09406741,0.31143321
896,0.09406741,0.31375410
897,0.09406741,0.30659561
898,0.09406741,0.31219651
899,0.09406741,0.30958183
900,0.09406741,0.30878680
901,0.09406741,0.31002002
902,0.09406741,0.30276990
903,0.09406741,0.29941978
904,0.09406741,0.30596136
905,0.09406741,0.31415895
906,0.09406741,0.30671642
907,0.09406741,0.31322685
908,0.09406741,0.31571942
909,0.09406741,0.31339085
910,0.09406741,0.30938838
911,0.09406741,0.31355716
912,0.09406741,0.31545858
913,0.09406741,0.30810149
914,0.09406741,0.31118895
915,0.09406741,0.30889154
916,0.09406741,0.31401511
917,0.09406741,0.30872820
918,0.09406741,0.30622465
919,0.09406741,0.29905117
920,0.09406741,0.30015680
921,0.09406741,0.30591255
922,0.09406741,0.30967550
923,0.09406741,0.31661393
924,0.09406741,0.30686653
925,0.09406741,0.30867915
926,0.09406741,0.31096584
927,0.09406741,0.30930586
